user_encoded,course_encoded,rating
32551,310,2.7
25710,1057,4.2
4133,658,3.3
35762,578,3.8
10495,14,4.8
19285,513,4.7
16885,409,3.3
25043,292,2.9
14474,112,3.0
38742,635,4.5
32164,887,4.8
7594,694,2.2
20836,1150,2.8
3643,512,4.3
9586,37,3.3
12956,19,4.8
6897,1126,4.0
15474,1057,4.1
36134,742,4.0
25449,383,3.4
29647,337,3.6
5798,656,4.0
31200,122,5.0
22095,850,2.8
16788,509,4.6
32226,364,3.5
15427,509,3.1
534,164,3.9
18828,717,4.7
20842,625,3.1
8070,369,4.9
30656,623,4.4
26742,230,4.9
11568,66,4.3
14245,1025,4.8
25848,201,4.8
2552,686,4.8
27430,982,5.0
17859,1134,2.7
20355,1156,4.2
10898,1139,4.8
35454,588,3.4
24712,1150,4.6
5720,1165,3.6
38505,137,4.4
13210,589,4.1
6504,403,2.4
23691,676,4.5
41740,631,4.2
24840,808,3.9
11851,416,3.5
8022,235,5.0
13138,549,4.1
38445,955,5.0
7324,937,4.0
473,1001,3.8
32091,605,3.5
25477,699,3.0
8603,191,4.5
24077,682,3.7
25933,968,2.6
41966,912,4.4
12006,531,4.6
3269,1114,3.7
26466,1147,3.1
34579,126,3.7
36123,88,4.7
14123,778,2.6
38975,519,4.0
25646,229,3.4
7267,1045,4.4
11200,103,3.3
28590,995,2.9
17189,1139,3.1
15697,946,5.0
9143,631,4.3
32106,292,4.2
34462,233,3.6
21266,220,1.9
2934,758,2.2
10921,588,4.2
9323,902,4.0
28319,740,2.6
17414,100,4.9
1758,1105,5.0
38430,984,4.1
29367,537,4.2
21596,646,4.5
28047,685,3.6
30119,122,4.2
28478,257,3.2
40666,514,4.3
35107,917,4.2
21886,478,4.6
21251,717,4.8
40679,724,3.1
30626,1171,3.6
3867,1063,3.7
13068,232,3.8
20686,461,4.5
7878,508,4.4
27586,289,4.0
37341,1159,4.8
37171,281,3.5
1560,673,3.6
38927,279,4.9
36224,715,4.1
27795,4,3.9
32491,140,4.1
697,676,2.4
35433,967,3.6
25750,78,5.0
29972,961,4.3
12555,598,5.0
41733,128,2.4
20999,1185,3.3
12846,1079,4.4
42359,1006,5.0
13747,742,4.5
33034,122,4.8
36181,370,4.1
31428,4,5.0
29554,1152,4.3
9995,901,4.4
34635,923,4.5
43222,422,3.6
14951,877,3.9
23720,54,2.1
37623,719,4.1
12239,1098,4.2
13696,541,3.4
7097,103,4.2
6207,1171,4.7
626,422,2.6
40284,600,4.2
9795,620,3.7
15824,469,3.7
26350,501,3.0
22671,79,2.5
37057,1004,4.3
6592,628,3.8
16290,261,3.5
22017,958,4.5
23122,821,4.3
40901,271,3.3
21270,589,3.5
24962,643,4.0
6805,970,3.4
6270,1177,3.7
29125,31,4.1
8796,946,3.2
32378,737,5.0
30027,949,3.0
15351,461,3.4
38591,1064,4.4
15272,576,4.3
15583,1049,4.9
39768,847,4.0
20666,618,4.5
37731,997,5.0
27935,457,3.8
15205,952,2.2
32678,352,3.5
20139,650,3.4
22462,85,3.6
24971,542,3.9
25273,341,3.6
40235,1141,3.8
36759,630,2.7
13448,142,1.9
22138,823,4.1
34650,88,3.5
29201,290,3.2
3557,955,3.7
12646,334,2.6
18807,849,3.8
3413,177,4.3
4566,637,2.7
40358,1174,4.1
36204,493,3.9
25220,1161,4.7
35453,375,2.6
8527,835,4.4
2583,398,4.4
36107,136,5.0
17642,315,2.8
18543,286,3.7
39454,994,3.5
32859,481,3.4
8194,1128,3.2
40909,1102,4.3
42772,644,4.6
2046,226,3.9
16036,1171,4.2
16536,895,3.5
1363,1159,4.1
9743,361,2.6
26443,1161,3.2
5331,680,4.7
23024,836,5.0
29491,85,3.9
17886,719,3.1
6291,371,3.8
16958,426,3.7
1837,427,3.5
41021,1093,3.7
27068,976,3.6
15637,320,4.1
34335,1162,4.7
28669,695,5.0
27766,697,4.8
22779,1123,5.0
39979,844,3.1
17865,652,4.8
3206,1186,4.0
2108,337,4.5
19495,857,2.7
42254,615,3.8
42983,177,4.8
7761,576,4.2
2399,359,3.3
42484,196,5.0
41177,1015,4.6
10952,921,2.8
34873,769,4.9
2330,1099,4.6
19810,655,3.8
10086,883,3.2
31577,280,3.8
36771,332,4.3
31795,898,4.2
23139,282,5.0
16241,528,3.5
42231,928,4.4
23037,788,4.7
22628,1061,5.0
28608,88,2.4
8758,97,4.9
18784,172,4.5
26145,80,3.4
8511,901,3.3
978,952,3.6
30147,343,5.0
27659,392,4.9
6028,508,5.0
11202,901,4.3
32266,881,3.9
27314,1118,4.4
863,837,2.2
4695,322,4.4
9223,1139,3.6
41076,137,4.5
38449,152,4.1
25332,1145,4.1
18793,723,4.3
36487,641,3.9
11457,733,2.1
1230,722,4.9
28849,883,3.9
30413,391,2.9
22367,601,3.5
23101,1025,4.3
4384,858,2.5
14376,103,2.6
11654,817,4.5
6073,1151,4.1
15802,317,3.4
39363,207,3.8
6441,454,3.0
40878,536,2.8
12814,536,3.3
6951,602,4.3
7808,307,4.2
18110,637,2.1
9814,20,3.8
42492,274,2.6
2012,1124,3.9
20624,1015,4.3
32485,890,5.0
43093,763,3.9
21515,1173,3.5
18318,1188,4.7
10291,523,5.0
21937,869,4.3
18787,694,4.1
18522,850,4.2
30455,822,3.8
23466,1016,4.7
18590,100,4.4
38075,334,3.8
6727,952,4.3
27334,411,4.0
40784,967,4.4
23892,1159,4.5
23465,1030,4.0
25319,219,3.2
26542,632,3.3
38527,907,3.8
10128,370,3.4
22547,992,2.7
11233,424,3.7
31250,729,5.0
12322,218,3.6
20476,594,4.0
5631,791,2.6
27887,1151,5.0
14164,456,3.2
2857,256,3.5
36183,920,5.0
30814,953,3.0
8948,325,4.1
15098,754,4.6
20262,567,4.2
40434,668,5.0
11440,1138,5.0
2642,469,4.4
10107,957,4.5
19062,613,3.4
38388,1069,4.7
41360,1156,4.0
24326,1032,3.9
27990,689,3.8
29214,577,4.5
33912,510,3.8
14092,973,3.9
24769,442,4.1
42279,715,4.8
29804,997,3.3
27856,518,4.6
4851,1152,2.9
6382,808,5.0
11083,223,3.1
38838,936,3.7
17269,365,3.3
9850,448,3.5
1693,699,4.0
41742,991,3.9
22903,1055,3.0
16799,573,5.0
36104,17,3.5
14822,1115,4.2
42065,996,3.4
22861,903,3.4
32997,1005,3.8
19921,563,3.8
16112,929,3.3
17281,157,3.2
29741,895,4.4
18640,220,3.6
34023,689,5.0
4983,109,4.2
31526,278,3.0
2890,793,2.3
7500,445,3.5
7561,241,3.4
15055,196,4.4
40433,310,5.0
17303,472,4.9
26569,49,3.6
33824,965,3.5
14972,958,2.1
33577,286,3.9
36017,769,3.8
4878,76,4.4
38786,638,3.3
13155,935,4.0
455,208,4.2
2756,451,3.1
41349,723,4.4
9947,496,3.9
24718,576,5.0
11691,698,5.0
29874,78,3.4
7501,68,4.6
33344,574,4.8
7922,837,3.4
4405,1027,3.4
42601,55,3.8
30459,674,4.9
14644,968,3.5
25751,373,4.7
17438,574,4.8
31935,749,4.3
23038,985,3.5
25971,22,3.8
25120,1033,3.2
15360,403,3.5
35561,1075,2.7
22645,655,3.5
5305,1013,4.4
18853,14,4.3
36047,1058,3.3
17788,868,3.7
26029,779,4.8
43178,1108,2.9
28540,455,4.8
3228,1015,3.1
39908,29,5.0
8410,982,3.3
37536,643,2.6
34168,1018,4.3
33339,134,5.0
42008,1098,4.2
7562,206,3.5
40105,263,5.0
25769,952,3.1
26659,799,4.0
42182,263,3.5
30700,145,3.2
7667,988,5.0
7854,755,2.6
19405,1170,3.3
42499,528,4.4
5485,618,3.3
23761,982,4.9
40484,1186,3.4
38904,376,4.3
15857,856,3.6
20007,128,4.3
40816,640,2.9
37348,602,4.8
13394,840,4.7
20249,187,4.4
28430,1100,2.8
8915,428,3.4
14121,359,4.0
2598,345,5.0
98,391,4.4
7809,954,4.6
21641,355,4.8
5252,957,4.5
33597,664,4.9
43052,366,3.6
1643,424,4.4
15944,979,4.0
34329,1147,3.7
22534,833,4.0
28830,805,4.6
21895,1133,4.3
31724,13,4.6
22776,463,5.0
2899,884,4.7
22248,94,3.3
11758,508,3.4
21486,784,3.3
30456,989,4.6
23077,521,4.8
28751,865,3.2
39904,476,2.5
28535,805,4.0
777,889,3.7
10044,134,4.3
24224,347,3.0
14151,88,3.6
7407,942,4.7
29127,1081,2.6
28796,892,4.4
18399,290,2.3
25577,1194,4.2
31891,569,4.0
39787,966,3.6
13207,372,5.0
13241,515,2.7
6177,148,5.0
8884,990,4.5
38513,432,4.8
1339,268,2.8
11745,550,3.2
15248,1092,5.0
23176,1159,3.9
27592,1093,4.5
17307,666,4.8
4111,1067,5.0
15838,148,4.2
24578,1084,4.0
38610,757,3.3
2015,880,3.5
4118,1150,3.5
23314,1036,3.5
42763,848,4.6
21093,161,4.2
17333,619,2.7
8761,895,4.1
34452,976,4.5
13879,1099,4.3
572,1025,4.3
32349,472,4.4
41911,259,4.2
2496,241,2.7
22227,922,4.1
42167,818,3.8
12092,987,4.2
7694,261,5.0
24859,1017,4.4
39332,868,4.4
33734,1104,4.3
14071,146,4.8
40012,1075,4.3
28659,248,3.1
25980,657,3.9
6025,1078,3.8
40468,29,3.8
42641,253,3.4
823,565,3.7
30152,300,3.5
7402,340,4.1
41410,1055,4.2
11033,1079,3.7
22491,1074,5.0
31339,928,3.8
34119,90,2.7
29183,610,4.4
33785,181,3.8
42095,887,2.7
13180,795,4.6
4039,1171,2.9
5648,189,3.3
22390,513,3.5
27566,1061,5.0
27323,877,2.4
19039,1111,3.4
10343,757,5.0
37687,345,4.2
23358,796,3.3
22536,313,4.4
9628,922,3.4
39203,907,4.9
10511,629,4.2
25473,880,5.0
15364,559,2.7
39109,250,4.6
36505,893,4.3
18249,731,3.9
41806,172,3.9
28809,95,3.0
16718,967,4.2
23818,20,4.4
17263,733,4.7
23155,665,3.2
20149,827,4.4
11000,999,3.1
40355,1122,4.8
9968,959,2.8
36225,112,4.5
454,772,4.0
19783,628,3.9
42499,818,4.1
28678,1041,5.0
23318,1045,5.0
38875,198,3.8
3996,781,4.6
30397,718,3.9
26413,1075,3.5
25158,582,5.0
29774,321,3.7
28360,1072,4.9
3957,164,1.9
30324,247,4.4
40688,760,4.6
31081,256,2.9
35531,516,4.6
3273,217,3.9
39666,970,4.2
31132,206,4.4
23064,938,4.0
1812,810,3.1
37176,237,4.2
11869,860,3.4
18961,640,4.3
18099,174,5.0
28052,214,4.0
10843,581,5.0
31267,323,2.8
33897,107,4.3
38673,676,4.9
28900,559,4.4
14369,350,5.0
9335,247,3.0
4939,52,4.6
9552,504,3.4
39688,552,3.4
17121,582,4.4
36516,574,3.5
5406,820,3.2
41843,736,3.9
33425,900,4.2
12069,68,3.9
20345,169,4.0
19938,922,4.6
37452,943,5.0
14637,895,3.2
5260,1126,3.9
36537,615,3.3
16915,161,3.8
31101,1069,4.7
5275,1051,3.4
13429,217,1.8
23211,1190,3.7
23329,450,3.2
31432,817,5.0
8478,1123,4.0
22656,1177,3.8
12186,68,4.5
15361,149,3.2
1488,357,4.7
15836,500,4.9
537,151,5.0
15256,1063,5.0
30031,154,3.3
17573,751,4.9
13805,992,3.3
830,276,3.4
41156,136,4.1
22427,921,5.0
22194,259,5.0
247,655,5.0
23758,518,4.9
13248,310,5.0
33758,857,3.2
908,565,3.3
17871,872,3.3
9240,629,3.7
24602,834,3.3
32809,704,4.9
34381,1054,3.6
25840,934,4.4
7918,263,4.3
29421,1011,4.5
22186,597,2.9
35657,212,4.6
30334,724,3.3
1063,490,4.0
32979,1035,5.0
42313,175,5.0
115,1128,4.1
39136,820,2.2
20654,179,5.0
13283,331,4.1
5718,769,2.7
5655,208,4.5
2777,910,4.9
7837,125,3.5
34898,80,3.0
11738,4,3.2
10437,319,4.1
33784,1195,5.0
19828,329,3.9
33310,138,3.6
28170,1055,5.0
10850,637,3.6
1683,636,3.8
37819,809,3.9
14913,455,4.1
3845,247,4.0
8799,755,4.2
36589,664,3.7
36289,2,3.2
36963,827,4.5
20076,84,2.7
34835,883,3.4
11791,200,3.7
32322,496,5.0
39023,1178,4.7
41770,340,5.0
40988,917,3.3
32863,382,3.6
13440,559,3.3
19445,529,3.5
24787,354,3.7
13374,489,4.0
20854,953,3.1
31560,794,2.8
266,832,3.5
27215,1121,3.3
38829,655,4.5
25334,310,3.6
37016,263,4.3
32172,397,2.5
26526,1161,4.1
31007,2,4.5
27592,637,3.7
11732,173,3.4
40680,997,2.9
40403,269,5.0
16858,449,4.0
36556,17,5.0
11541,38,4.1
23383,743,4.4
38583,484,5.0
6995,728,4.0
31197,1020,4.2
3469,517,5.0
32749,278,3.6
14751,1102,5.0
35374,730,4.1
42997,604,3.1
4924,83,4.3
6756,618,3.5
18663,391,5.0
39539,748,4.3
5960,341,4.8
23575,76,4.7
16950,494,4.4
421,1153,3.8
34500,357,4.3
22454,484,3.9
41934,239,4.4
31097,7,3.7
25253,449,2.8
1425,797,3.6
22706,52,3.7
3541,19,4.7
31419,895,3.1
6677,223,2.5
26925,535,3.8
29226,934,3.2
41845,149,3.8
22018,817,4.6
15359,661,2.6
33051,44,3.8
3185,734,3.6
1173,268,2.8
35421,924,4.1
36129,538,4.2
42890,416,3.7
22695,505,3.2
3195,1193,2.8
20449,928,3.7
24018,1192,3.9
32492,441,4.4
30253,810,3.0
7835,505,4.4
10493,301,3.4
30839,775,4.9
27100,260,5.0
33169,848,3.0
15405,557,4.0
39212,1163,3.7
7684,166,3.3
24371,679,4.5
26827,373,3.4
19417,166,3.2
12455,87,3.7
38284,1022,4.1
34409,403,3.7
9658,1042,4.0
22120,884,5.0
30936,177,3.4
10374,337,3.0
36300,956,3.3
19562,1084,3.2
24630,1038,5.0
5572,856,2.8
30831,1084,3.6
37582,1070,3.7
22981,418,3.1
27118,305,5.0
1010,308,4.2
4092,286,3.4
28358,1058,3.8
18702,432,5.0
14107,368,3.7
9964,772,4.2
23913,82,3.7
9969,1120,3.7
40479,383,4.3
37851,871,5.0
7090,166,5.0
22103,476,4.1
23366,379,3.5
13956,963,3.2
23385,384,3.0
11366,89,2.3
34021,118,4.1
21285,1139,5.0
28708,793,3.6
36289,11,5.0
3812,997,2.7
24054,270,4.8
18694,688,1.7
33997,999,4.3
7668,536,4.2
31918,292,3.3
38743,101,3.4
39230,886,5.0
11277,409,4.1
42623,646,5.0
32560,429,4.6
40528,1136,3.8
40125,578,3.0
5185,660,3.6
6153,92,4.8
24428,476,3.5
23491,469,4.1
31468,980,5.0
36867,890,4.9
5933,585,3.9
11620,409,5.0
26827,640,5.0
42590,1018,2.9
36858,984,4.7
10587,652,4.5
38883,448,4.1
37695,751,5.0
20057,896,3.7
30209,709,3.4
18003,667,4.9
29469,798,2.5
41910,164,3.8
38141,249,4.0
42113,628,3.7
25729,75,3.4
6067,240,4.4
3132,1167,4.2
20333,1064,3.6
16202,91,3.9
41810,359,3.8
21196,1191,3.1
7436,827,5.0
5546,406,4.4
21299,265,3.2
36688,855,3.6
10467,421,3.7
29906,412,3.3
36626,319,5.0
18737,475,5.0
4737,288,4.0
36881,445,3.6
11794,323,3.0
9591,154,3.8
19610,800,5.0
13131,61,3.6
20494,106,3.4
29480,820,4.7
20127,592,4.0
8121,325,4.2
24727,476,3.6
32326,43,4.1
14141,222,3.8
9144,565,4.7
33306,1027,5.0
8483,37,2.9
27162,1084,3.8
5423,240,4.8
31137,899,3.1
29494,1054,3.5
38994,175,4.5
34235,592,3.9
31533,598,4.2
6217,374,5.0
27609,755,4.4
31180,490,4.5
20237,161,1.9
129,142,4.2
32673,333,3.7
13836,1043,4.7
2597,439,4.3
36676,1166,3.8
22661,160,3.8
42917,197,4.4
15231,731,2.2
25406,104,3.9
14686,175,5.0
12934,240,4.3
42453,1103,3.5
35989,212,5.0
10082,297,5.0
2436,724,3.0
13816,394,4.6
23432,449,5.0
29213,448,5.0
34920,350,3.9
20531,361,3.4
22627,200,4.7
7883,941,4.3
23579,877,5.0
34098,880,4.8
6379,1123,3.6
18498,817,5.0
29022,1192,4.0
15316,1036,5.0
40529,13,4.5
3751,1044,3.4
24666,1130,4.2
27789,104,4.6
20050,234,4.8
27609,880,5.0
28118,126,4.6
38294,836,4.1
25425,670,3.4
33265,540,3.9
15223,107,2.7
29331,223,5.0
9301,344,4.5
26825,739,3.5
22320,541,3.6
34198,265,3.1
10617,437,4.6
39585,269,2.4
40480,934,2.6
39253,122,3.6
6751,1013,2.8
12250,432,3.9
14191,301,3.0
27136,1159,2.5
8692,472,4.0
32818,313,4.1
2111,373,4.0
43113,8,3.8
5769,404,4.3
3186,995,4.6
4354,97,3.1
9270,160,3.0
2114,1057,3.1
31468,531,4.3
3662,320,3.9
12493,1154,4.7
29850,563,3.8
7106,747,3.8
35237,757,5.0
30455,301,3.3
39002,412,2.5
34764,119,5.0
7350,38,2.8
28190,665,4.5
4527,439,3.5
16602,493,3.4
8336,613,4.7
40526,228,3.5
27695,310,5.0
572,751,3.6
38771,1043,4.0
26075,669,5.0
41106,181,2.4
37020,110,5.0
42021,442,5.0
9066,833,3.6
2885,886,3.6
22169,103,3.3
25096,103,3.9
182,322,2.8
30654,798,4.4
20077,727,3.7
28903,1180,3.5
2634,649,3.0
25393,293,4.6
40178,1051,3.3
37073,676,4.7
17375,1139,5.0
34508,98,3.8
9268,965,4.6
29801,997,4.2
13716,734,3.2
28561,738,3.8
6401,743,3.0
32175,778,3.1
41687,885,3.3
25370,238,4.6
22621,1020,5.0
35733,124,3.8
16211,1142,3.2
28016,748,4.4
14383,593,4.0
28481,1183,4.5
11555,556,2.6
17643,778,4.3
22821,673,3.1
4213,305,4.6
9499,1195,3.8
9216,1063,3.9
8363,822,3.8
16573,1195,3.1
13948,238,3.8
4989,340,3.7
19586,652,3.6
16245,610,3.1
42791,1112,2.8
30788,933,4.3
26546,269,2.5
41372,85,3.7
16319,241,4.4
32916,1081,3.0
36898,928,4.4
15624,1085,3.2
31176,165,4.0
32146,1036,3.8
21496,465,3.7
15407,645,3.9
21622,680,3.9
8935,971,2.9
3818,729,4.1
4687,644,3.8
21479,35,2.3
31889,874,5.0
27674,379,4.1
28838,326,3.5
10622,1065,4.3
21786,385,4.5
18966,78,3.2
29934,1028,2.8
9846,215,4.5
38932,118,4.1
6567,239,5.0
7164,978,4.6
24678,669,3.3
27469,555,3.7
25638,202,3.8
34982,88,3.7
7112,904,3.9
10928,437,3.4
40182,259,5.0
20966,326,4.4
5784,1003,3.2
17813,5,5.0
6336,157,4.7
33435,133,4.4
42273,1021,4.6
25058,113,3.9
4879,487,3.9
7730,355,1.9
25942,130,4.6
7131,91,3.3
5089,58,3.8
27294,74,3.8
22270,1136,3.9
26868,802,4.4
32593,1111,3.3
7260,1052,3.3
12692,922,4.5
41984,621,5.0
9599,10,4.0
30537,452,3.8
20280,673,4.5
4980,983,4.5
41700,825,3.9
41944,1049,5.0
30911,1033,3.4
34521,978,4.0
14975,1024,4.0
14602,100,2.8
27533,182,4.2
40338,202,5.0
34693,1157,3.6
20403,507,2.8
6861,430,3.4
39057,167,3.0
10229,279,2.4
24906,842,4.3
10269,15,4.9
7521,58,5.0
29083,385,2.4
24397,590,2.6
30508,425,2.5
10922,1065,4.7
15799,1137,3.9
10623,509,2.3
17920,1121,3.8
32810,463,2.9
23642,74,3.8
5690,2,3.5
5536,517,3.2
34536,862,3.9
11926,235,4.0
37091,415,4.3
27247,969,3.7
33948,16,3.8
31670,898,3.1
43096,706,3.1
40053,19,5.0
22984,1085,3.2
26093,1151,5.0
21663,1105,4.2
32728,370,3.4
38850,165,2.7
25781,994,3.6
4697,204,4.1
24990,93,5.0
24368,555,5.0
7805,316,4.2
5518,972,4.4
27534,1042,5.0
20158,494,4.6
35940,514,3.9
27692,489,3.2
40507,208,4.1
29767,1154,4.4
20176,653,2.4
37269,227,2.7
1185,380,4.1
29566,259,4.6
36128,86,3.4
2812,499,3.5
36128,836,3.2
28720,747,5.0
10692,571,4.6
32244,831,4.7
13305,478,4.8
36715,895,3.9
28012,280,4.6
4913,1057,3.5
29020,640,4.6
12777,108,3.9
27024,763,4.6
26712,1079,3.8
23149,1055,4.2
23919,909,3.4
29689,387,3.0
26971,366,4.5
8571,292,4.0
33648,776,4.4
9340,647,3.6
3187,56,3.5
3854,1118,3.9
21017,925,2.2
5637,1096,2.6
32517,1069,3.6
6675,415,3.2
37751,1039,4.2
20060,714,2.6
20796,83,4.3
35251,239,4.5
4777,226,5.0
22063,541,4.2
26635,658,5.0
19676,745,4.2
21477,964,4.6
41142,1137,3.6
13851,416,3.8
30415,1198,5.0
40696,686,4.5
581,685,4.4
145,973,4.1
35818,714,3.9
38025,372,3.8
4123,1028,5.0
9160,365,4.0
4126,199,2.9
19394,128,5.0
25369,517,2.9
21076,412,3.2
9263,926,3.7
33368,905,3.9
21743,997,2.8
32418,431,4.0
24608,448,1.7
28868,856,4.4
18343,340,3.7
6355,1104,2.9
12116,859,4.4
24578,1048,3.7
22551,176,4.1
26495,211,4.2
17173,520,4.3
37533,1036,3.9
26745,891,5.0
28363,868,4.3
2727,919,4.7
28694,1106,4.5
21638,748,4.1
33765,1020,3.5
42994,880,4.9
3112,690,4.8
5322,130,4.3
36380,394,4.0
20401,1188,4.1
21477,545,3.2
17526,255,4.2
24828,428,3.9
21961,517,3.9
36035,1067,3.6
23762,1039,3.6
43175,267,3.4
24769,472,3.0
20127,11,3.5
20319,314,5.0
42564,217,3.7
6956,1159,4.2
6112,73,4.1
22023,109,3.0
26982,724,4.6
41219,39,4.3
26049,657,4.1
34473,713,3.2
19563,457,3.4
23156,451,3.9
36305,318,4.0
4254,232,4.9
24903,121,5.0
31342,167,5.0
6702,187,3.1
24322,1064,3.6
20805,898,4.9
30694,757,4.4
9723,838,3.2
15607,166,3.3
14257,238,5.0
19731,570,3.9
25026,464,4.3
38784,448,3.9
8724,1064,3.6
42813,263,3.1
41799,1025,2.9
8496,1117,5.0
3896,574,3.7
39296,1153,2.4
32943,152,3.9
33102,184,4.4
24366,540,4.4
23453,590,3.3
25920,1129,4.8
36085,1094,4.3
33952,358,3.8
9272,491,3.3
4690,766,3.0
40833,457,4.7
36770,461,4.6
24481,1099,3.6
11455,854,4.9
33970,118,4.8
38241,965,3.9
20679,985,2.9
15228,160,4.0
30407,1168,4.7
26978,1105,2.9
22121,612,3.2
10191,74,3.9
27797,427,4.4
6003,166,3.3
22686,282,3.3
36825,1100,3.5
10771,164,3.9
17864,1096,3.7
5948,932,3.6
40511,655,5.0
30259,1022,3.6
17402,191,4.8
21838,160,3.3
5159,1043,4.7
19018,1012,4.5
14806,338,3.6
29032,559,3.2
36889,1177,4.0
33792,612,4.4
41019,622,3.3
3422,1027,3.7
8183,757,4.2
25891,802,3.5
14587,986,4.2
39621,1103,3.0
20739,616,4.0
23225,118,4.4
38901,601,4.1
19173,567,4.7
3942,1036,4.3
33472,725,4.2
42491,1180,4.7
34513,192,4.1
10245,312,3.3
23752,636,3.1
10574,93,3.7
2100,704,4.3
12325,520,3.2
40468,1055,3.6
9860,570,5.0
24201,310,4.8
28947,949,3.9
16035,998,3.0
10560,981,4.1
26683,985,4.4
42155,315,3.5
42530,322,3.3
9252,976,4.7
32553,467,3.2
37983,122,4.1
30259,727,4.5
24295,628,4.2
34546,309,4.3
13801,898,2.7
12255,76,4.3
28615,451,3.8
20702,289,4.0
14702,968,4.8
25398,367,4.1
12565,879,5.0
36926,688,4.4
25049,1070,3.6
17903,471,4.0
37649,876,5.0
20240,212,3.5
24633,828,3.5
42285,888,2.7
17213,1103,4.1
11260,370,4.8
39132,174,5.0
21513,596,3.5
42095,388,5.0
38588,454,3.2
22577,166,3.2
31869,570,3.4
40184,613,4.2
17775,104,4.8
25734,971,4.7
37420,275,3.8
3222,961,3.9
23434,367,2.8
1473,685,4.2
1180,6,4.9
7496,1100,3.3
7656,1096,2.7
15594,230,5.0
15953,204,2.4
14152,959,2.8
25721,922,3.8
5112,1097,4.4
33747,579,2.9
8176,574,3.9
31205,436,5.0
25793,825,4.0
19605,379,3.4
35731,629,4.0
31568,154,3.1
19599,496,4.2
22400,838,3.6
42946,458,3.7
14522,1029,4.3
33538,1135,3.7
41687,70,3.7
18784,998,4.3
37009,50,4.3
25577,259,3.3
38482,1171,2.7
2155,1005,4.9
2632,586,3.8
29585,234,5.0
31767,392,5.0
33911,990,3.8
12560,254,3.7
12106,338,3.5
22084,117,5.0
9766,817,4.0
27387,131,3.4
1856,356,3.9
32771,1198,4.6
16737,334,3.3
41235,1171,4.4
37381,1141,4.2
16450,1096,4.6
9313,37,4.0
31016,372,3.1
23247,762,3.5
12025,400,2.8
17169,753,3.3
34904,902,4.5
20716,158,4.6
13266,348,4.4
31781,83,4.1
29888,856,4.7
21021,421,4.7
4406,437,5.0
10412,580,4.7
20572,475,4.6
14746,954,3.0
30244,762,3.1
8261,1121,3.4
32874,456,3.3
36315,655,3.5
15840,202,3.4
41178,820,4.2
869,811,3.7
42694,153,3.4
20525,16,3.7
1560,667,3.6
6808,427,4.1
33166,928,4.5
11304,390,3.7
1733,743,4.5
12537,346,3.6
23102,442,3.6
33421,1086,3.4
29295,1075,3.2
32692,794,4.3
13266,85,3.9
24056,236,3.7
37691,791,4.6
2189,841,4.1
31198,849,2.6
25278,266,3.8
3076,234,4.8
13884,1021,4.2
42249,368,3.9
20102,790,4.3
25743,100,4.2
5723,253,3.2
23850,563,3.6
31761,118,4.0
9484,726,4.3
37651,411,4.2
143,397,4.3
13830,715,5.0
43014,983,4.8
12265,154,3.1
24880,449,4.6
37961,1040,3.8
38776,252,4.6
2900,238,4.1
5174,196,3.4
10934,916,4.0
43075,780,3.6
36392,265,4.7
470,715,4.3
18864,534,4.8
32741,172,3.1
11586,1118,4.1
37971,826,5.0
42219,335,2.7
8827,718,4.3
13845,430,4.8
25461,88,3.3
4714,835,3.3
24983,1199,4.4
5390,1014,4.5
9237,737,5.0
29370,118,4.1
29073,997,4.2
1411,469,4.8
16596,958,3.3
21681,859,5.0
23729,1181,4.6
8195,780,3.8
39787,481,4.1
13966,1058,4.8
29242,208,4.0
18688,35,5.0
8628,73,3.9
10725,461,4.9
39119,100,3.3
29466,849,3.6
43071,715,3.5
26349,269,4.7
15904,242,4.4
29848,1049,3.0
26176,280,4.5
16003,1042,3.7
42368,934,4.8
12484,537,5.0
39462,928,5.0
2971,905,4.5
36143,352,3.8
26189,377,3.6
7168,214,4.0
30176,715,3.3
40506,1170,4.1
40375,263,5.0
24483,10,4.4
37035,910,2.7
5511,370,4.4
28013,1084,3.3
30734,316,3.6
21264,895,3.9
15813,454,4.5
16419,615,4.5
20153,488,4.3
15413,84,3.1
21744,449,5.0
4328,262,3.7
14122,699,4.1
25327,287,4.2
6889,725,4.2
19410,1118,4.1
37135,437,4.0
1799,59,4.3
41662,1165,2.9
21885,632,3.5
37493,1188,4.0
42109,750,4.6
22696,487,5.0
17035,960,4.6
25376,409,4.2
13005,94,3.3
4401,372,4.3
25379,521,4.7
2424,25,4.8
2894,106,3.6
37710,87,4.0
37014,401,4.2
11642,1193,4.1
14735,950,3.1
40551,778,5.0
6474,379,5.0
32037,819,4.5
6658,239,3.1
6638,811,3.9
1385,868,4.2
12050,616,4.5
39418,1133,3.5
20126,150,3.9
13163,863,4.5
1226,49,5.0
7800,704,3.4
32412,893,4.1
23427,42,5.0
8228,704,4.5
8121,221,4.1
32663,178,4.3
144,367,3.4
30066,767,3.4
17003,713,3.8
7287,1161,3.8
14687,579,4.9
28198,330,3.5
24296,694,4.2
30102,287,5.0
8467,608,4.5
6795,1182,4.6
28532,392,3.5
43004,1144,3.9
36146,529,4.6
26401,950,5.0
4610,252,4.3
26230,81,2.4
2261,1135,2.6
35273,384,2.9
16147,1037,4.8
33146,915,4.0
13708,203,4.5
40882,367,4.5
14739,825,3.5
